"","site","x","y","z","dbh","height","species","crownArea","crownCentroidX","crownCentroidY","crownVectorLen","crownVectorDir"
"656",22,8.987,0.991,0.486,44.3,12.823,"Pinus sylvestris",30.128947,9.365683282,0.592843884,0.549480956,136.4359179
"657",22,18.825,1.75,0.673,35.3,15.647,"Pinus sylvestris",16.285306,18.69242457,2.132094027,0.404440466,340.8647243
"658",22,20.422,0.378,0.715,47.1,14.637,"Pinus sylvestris",40.285641,19.98759231,-0.327404519,0.828435621,211.6259152
"659",22,22.294,-0.673,0.813,34.9,14.058,"Pinus sylvestris",12.500064,23.30826641,-0.899526458,1.039254821,102.589834
"660",22,27.278,6.958,0.309,22.3,13.346,"Pinus sylvestris",6.5678745,27.3841939,6.909535302,0.116730337,114.5309741
"661",22,33.462,16.299,-0.388,18,8.114,"Betula pubescens",21.401296,33.58492424,16.2526167,0.131384088,110.6731158
"662",22,30.5,18.009,-0.574,12,9.055,"Pinus sylvestris",1.5929335,30.4873067,17.8945778,0.115124107,186.3301593
"663",22,22.537,14.843,-0.458,17.1,9.601,"Pinus sylvestris",2.589497,22.6684541,14.50255887,0.364938817,158.8869928
"664",22,21.542,17.11,-0.516,38,15.945,"Pinus sylvestris",33.807946,21.91446868,16.72982155,0.53222981,135.586891
"665",22,12.587,13.906,-0.568,13.2,6.182,"Betula pubescens",7.737537,12.41484835,13.63198573,0.323604712,212.1394196
"666",22,13.273,21.943,-0.825,55,14.576,"Pinus sylvestris",49.692873,13.12785424,21.84203843,0.176806477,235.1780109
"667",22,3.278,26.347,-3.065,10,7.191,"Betula pubescens",6.255329,3.448370337,26.24616626,0.197973471,120.6191825
"668",22,2.522,32.223,-4.21,38.8,16.822,"Pinus sylvestris",19.128713,2.706032226,31.90367939,0.368555984,150.0441077
"669",22,6.92,34.113,-4.153,35,9.534,"Pinus sylvestris",15.3719025,7.000744797,33.20496169,0.911621248,174.9184965
"670",22,11.868,33.624,-3.017,37.7,12.691,"Pinus sylvestris",34.787929,11.86448155,33.29529368,0.328725152,180.613266
"671",22,17.098,34.638,-2.595,26.7,11.717,"Pinus sylvestris",19.6371705,16.6742381,33.75269793,0.981495745,205.5787429
"672",22,19.431,34.588,-2.553,34,17.27,"Pinus sylvestris",22.8135255,20.13826415,34.18359033,0.81472066,119.7606793
"673",22,20.179,32.059,-2.136,18.3,9.528,"Pinus sylvestris",6.1178325,20.96688028,31.45807536,0.990891397,127.3331501
"674",22,27.203,31.469,-1.99,11.1,6.692,"Betula pubescens",6.907272,27.11567319,31.23423443,0.250481228,200.4039181
"675",22,32.126,29.795,-1.736,19.4,10.942,"Pinus sylvestris",7.585184,32.35632707,29.75132337,0.234431664,100.7374339
"676",23,3.663,7.527,-0.931,12.3,9.883,"Pinus sylvestris",1.272599,3.683850391,7.545264303,0.027718651,48.78263469
"677",23,6.464,8.745,-1.412,14.8,10.727,"Pinus sylvestris",2.494389,6.43274867,8.86012209,0.119288479,344.8123522
"678",23,3.357,12.4,-0.447,31.2,17.826,"Pinus sylvestris",19.7833635,3.38657993,12.16287815,0.238959714,172.8893305
"679",23,1.616,15.173,-0.032,19.8,11.854,"Pinus sylvestris",6.019805,1.502945678,15.37327673,0.229982716,330.555683
"680",23,1.408,23.419,0.581,48.3,20.046,"Pinus sylvestris",24.8266905,1.420471435,23.19354836,0.225796319,176.833764
"681",23,9.323,17.057,-2.026,19.7,13.305,"Pinus sylvestris",5.753757,9.257838073,16.91931008,0.152330531,205.325912
"682",23,6.048,4.247,-1.371,12,6.299,"Betula pubescens",7.617922,6.197836672,4.326275065,0.169515675,62.11773405
"683",23,3.207,-0.545,-0.548,32.5,14.557,"Pinus sylvestris",25.3964645,3.380542327,-0.929230239,0.421603861,155.6930983
"684",23,10.872,1.045,-2.143,12.5,9.994,"Pinus sylvestris",2.567288,11.02902473,1.073185837,0.159534349,79.82381396
"685",23,9.488,2.362,-1.985,11.6,8.416,"Pinus sylvestris",2.1775245,9.514977749,2.426696457,0.070095866,22.63562786
"686",23,14.507,6.568,-2.605,22.9,15.664,"Pinus sylvestris",6.410695,14.13538281,5.896159514,0.767768827,208.9484321
"687",23,16.1,7.014,-2.992,30.2,16.745,"Pinus sylvestris",16.7528075,16.61323239,7.106595796,0.521518425,79.77289103
"688",23,19.853,6.275,-3.797,14.3,12.031,"Pinus sylvestris",3.0403135,19.73500441,6.038946431,0.263901963,206.558993
"689",23,17.14,1.205,-3.277,12.5,10.086,"Pinus sylvestris",2.755466,17.05294804,1.759736676,0.561525444,351.0816012
"690",23,16.867,0.327,-3.15,12.1,8.687,"Pinus sylvestris",2.231079,16.64219662,0.200121421,0.25813704,240.5597034
"691",23,21.466,1.016,-3.831,10,8.553,"Pinus sylvestris",1.5296835,21.53157135,0.650194175,0.371636253,169.8375548
"692",23,23.546,1.585,-4.319,11.8,9.514,"Pinus sylvestris",2.0728595,23.45856677,1.799772942,0.231887875,337.8489523
"693",23,20.544,3.783,-4.117,11.8,10.883,"Pinus sylvestris",1.9116905,20.60201472,3.522678613,0.266707578,167.4364809
"694",23,19.898,3.871,-4.017,10.4,9.17,"Pinus sylvestris",0.92622,19.84155135,3.824955264,0.072846196,230.7961373
"695",23,23.45,7.799,-4.562,31,17.945,"Pinus sylvestris",19.786307,23.30501746,7.469806471,0.359705877,203.7695256
"696",23,15.722,9.899,-3.314,10.5,9.582,"Pinus sylvestris",1.4416925,15.58918898,9.901326803,0.132831399,271.0036997
"697",23,18.304,11.264,-3.629,12.5,12.204,"Pinus sylvestris",1.6675685,18.26967158,11.25629023,0.035183531,257.3420599
"698",23,14.079,11.71,-2.895,11.4,10.223,"Pinus sylvestris",1.459888,13.99550827,11.59314343,0.143618686,215.5450659
"699",23,15.426,12.945,-3.195,13.4,10.802,"Pinus sylvestris",2.6073345,15.40866182,12.92440206,0.026923733,220.0887695
"700",23,13.548,18.155,-2.7,23.5,12.767,"Pinus sylvestris",9.4835825,13.47059906,18.02513889,0.151178085,210.7961512
"701",23,10.35,18.617,-2.164,20.5,14.131,"Pinus sylvestris",6.1268925,10.38285928,19.01179286,0.396157966,4.757858883
"702",23,14.997,19.726,-3.234,14.8,9.251,"Pinus sylvestris",3.98238,14.96299932,19.71773854,0.034989967,256.3429685
"703",23,13.126,24.079,-2.552,15,11.82,"Pinus sylvestris",5.514224,13.28712735,24.18943479,0.195340384,55.57372085
"704",23,10.128,23.516,-1.912,12.3,9.231,"Pinus sylvestris",2.954326,10.07244511,23.56496441,0.074053087,311.3919844
"705",23,11.253,27.468,-2.178,13,9.886,"Pinus sylvestris",2.2336405,11.3280005,27.49575514,0.079971383,69.69219688
"706",23,21.425,12.15,-4.381,11.1,10.001,"Pinus sylvestris",2.878396,21.46345949,11.99064274,0.163932514,166.4316228
"707",23,20.305,14.998,-4.112,18.5,13.455,"Pinus sylvestris",2.3948735,20.35129298,15.05742848,0.075331164,37.91750782
"708",23,20.687,16.086,-4.168,12.4,8.518,"Pinus sylvestris",3.182047,20.658329,16.70706877,0.621730198,357.3568763
"709",23,26.075,14.269,-5.274,10.5,7.199,"Pinus sylvestris",1.730513,25.95010995,14.31763792,0.134026763,291.2782239
"710",23,32.751,10.44,-6.007,37.8,17.958,"Pinus sylvestris",17.2395495,32.71194513,9.719221463,0.721835842,183.1014981
"711",23,29.685,15.527,-5.761,18.5,10.392,"Pinus sylvestris",4.631169,29.7269003,15.39942958,0.134275267,161.8173163
"712",23,30.635,16.842,-5.906,15,10.959,"Pinus sylvestris",2.1187915,30.72894173,16.86062947,0.095771116,78.78327011
"713",23,29.553,17.467,-5.792,13.2,11.008,"Pinus sylvestris",1.7173085,29.46625826,17.6498192,0.202353629,334.6171879
"714",23,26.204,20.666,-5.31,14,12.089,"Pinus sylvestris",1.6754505,26.06150508,20.59147561,0.160806363,242.3905765
"715",23,25.799,22.971,-5.267,13.9,10.587,"Pinus sylvestris",4.601265,25.87965724,23.06672186,0.12517294,40.11818808
"716",23,27.421,26.493,-5.352,12.5,10.574,"Pinus sylvestris",2.366846,27.21161351,26.59088775,0.231137864,295.0559916
"717",23,27.635,30.416,-5.354,14.4,11.03,"Pinus sylvestris",2.922181,27.02390705,30.44279106,0.611679943,272.510309
"718",23,30.147,31.174,-5.751,35.7,16.389,"Pinus sylvestris",33.179693,29.8998675,30.79939527,0.448779656,213.4134502
"719",23,23.96,27.75,-4.669,17.4,14.98,"Pinus sylvestris",5.03597,23.7674529,27.50998073,0.307707058,218.7371153
"720",23,20.938,27.951,-4.224,17.5,11.864,"Pinus sylvestris",4.8734765,20.94724377,27.84002472,0.1113596,175.2384958
"721",23,22.848,25.259,-4.589,11.2,8.549,"Pinus sylvestris",2.995562,22.95230455,25.40375914,0.178422665,35.77420753
"722",23,20.741,24.428,-4.125,18.6,12.225,"Pinus sylvestris",3.6439385,21.0061161,24.13165947,0.397623261,138.183126
"723",23,18.236,23.591,-3.738,15,9.946,"Pinus sylvestris",2.6858555,18.04953982,23.3925143,0.272330629,223.2106909
"724",23,16.096,26.951,-3.176,25.4,17.671,"Pinus sylvestris",7.1069225,16.22885263,26.51145688,0.459181852,163.1824712
"725",23,15.099,28.714,-3.04,30.4,14.552,"Pinus sylvestris",19.0846605,15.43682829,28.90681146,0.388978423,60.28495298
"726",23,8.585,11.288,-1.832,11.8,10.067,"Pinus sylvestris",1.470178,8.609142585,11.07863608,0.210751314,173.42205
"727",23,9.437,9.133,-2.073,11.7,9.334,"Pinus sylvestris",1.3516305,9.574023395,8.89691822,0.272965231,149.8688428
"728",23,10.621,11.886,-2.27,11.6,10.108,"Pinus sylvestris",1.9330385,10.86568046,11.91984653,0.247010353,82.12428304
"729",23,6.827,27.902,-1.088,11.8,8.758,"Pinus sylvestris",2.443741,6.98938298,27.9695598,0.175876543,67.41013949
"730",23,5.326,27.119,-0.608,12.2,11.555,"Pinus sylvestris",1.720106,5.318664289,26.97201936,0.147163589,182.8572255
"731",23,4.424,27.498,-0.421,12.5,9.043,"Pinus sylvestris",2.5405585,4.408116902,27.65493911,0.15774079,354.22103
"732",23,6.821,32.119,-1.302,12.5,9.09,"Pinus sylvestris",1.628437,7.020101235,31.98766876,0.238514565,123.4096601
"733",23,32.53,21.684,-6.129,34.7,15.988,"Pinus sylvestris",19.5149135,32.69489345,22.38799685,0.723050079,13.18244709
"734",24,-4.163,14.301,-0.796,40.9,15.904,"Pinus sylvestris",40.4750905,-3.31452331,13.8428985,0.964245651,118.3650772
"735",24,4.168,19.935,-1.296,41.2,18.362,"Pinus sylvestris",33.6108705,4.384285733,19.53021218,0.458947382,151.883573
"736",24,9.53,31.037,-1.909,42,18.093,"Pinus sylvestris",24.377305,9.632140664,30.97015176,0.122071303,123.2036398
"737",24,13.096,24.815,-1.852,13.1,10.479,"Pinus sylvestris",3.419095,13.06268214,24.72914939,0.092089126,201.210794
"738",24,14.187,26.607,-1.941,14.7,10.358,"Pinus sylvestris",3.514001,14.17855413,26.58720288,0.021523442,203.104123
"739",24,15.255,25.68,-1.991,11,9.378,"Pinus sylvestris",1.2642935,15.26069153,25.57867452,0.1014852,176.7850282
"740",24,17.877,26.114,-1.935,14.4,11.948,"Pinus sylvestris",2.4956685,17.94949474,26.12318729,0.073074577,82.77737969
"741",24,22.299,26.114,-2.178,11.6,10.254,"Pinus sylvestris",0.758249,22.45634623,25.84868556,0.308463271,149.3296992
"742",24,33.35,22.184,-2.335,43.2,18.779,"Pinus sylvestris",55.1657595,33.60479965,21.21826985,0.998778045,165.2198148
"743",24,24.967,18.436,-1.748,39.8,16.404,"Pinus sylvestris",38.4797155,25.29807557,18.52572651,0.343018776,74.83622546
"744",24,16.309,20.295,-1.784,14.6,8.732,"Pinus sylvestris",5.424337,16.22453505,20.46783917,0.192373868,333.9556547
"745",24,19.255,13.814,-1.518,10.9,7.249,"Pinus sylvestris",1.7418525,19.29131671,14.08217249,0.270620379,7.712246275
"746",24,6.015,12.187,-0.974,16.1,11.805,"Pinus sylvestris",2.685799,5.994174643,11.94886123,0.239047631,184.9978306
"747",24,4.732,10.42,-0.853,10.3,5.058,"Pinus sylvestris",3.3829015,4.653448736,10.43560692,0.080086684,281.2374405
"748",24,9.765,10.749,-0.957,28.6,16.852,"Pinus sylvestris",12.6653855,9.781765951,9.97944822,0.769734395,178.7519147
"749",24,21.904,7.893,-1.105,36.5,13.758,"Pinus sylvestris",29.385132,22.0999356,8.522084549,0.658891592,17.29979921
"750",24,22.919,2.28,-0.781,41.4,13.539,"Pinus sylvestris",14.917394,23.12806306,2.225546811,0.216038224,104.5990607
"751",24,22.233,1.546,-0.877,17.5,8.928,"Pinus sylvestris",9.0134875,21.42527903,0.719066448,1.155955128,224.3266165
"752",24,13.61,-1.01,-0.314,32,16.729,"Pinus sylvestris",17.6309575,13.74224382,-1.076949627,0.1482251,116.8512247
"753",24,28.047,8.246,-1.576,12.3,11.337,"Pinus sylvestris",2.222727,28.05041945,8.249750143,0.005075058,42.35915102
"754",24,31.141,6.531,-1.687,11.5,8.02,"Pinus sylvestris",2.407326,31.33433013,6.614193975,0.210470366,66.71678466
"755",24,30.127,4.218,-1.689,14,9.293,"Pinus sylvestris",2.4817445,30.22413274,4.028363702,0.213065001,152.8782295
"756",25,1.431,2.176,-0.261,40.7,14.446,"Pinus sylvestris",32.0483645,1.491487573,2.011894436,0.174898206,159.7666476
"757",25,-0.866,7.938,-1.315,36.9,15.349,"Pinus sylvestris",17.724318,-0.998278864,7.469034543,0.487264095,195.7519155
"758",25,-1.052,19.169,-2.792,16.5,11.221,"Pinus sylvestris",2.5112105,-1.135026403,18.81747883,0.361193187,193.289243
"759",25,1.976,24.482,-3.179,34,19.28,"Pinus sylvestris",13.614497,1.834695312,23.9542486,0.546341064,194.9892752
"760",25,10.807,25.452,-2.869,43,15.385,"Pinus sylvestris",36.8073115,10.78630637,25.01641327,0.436078006,182.7199335
"761",25,9.099,17.328,-1.964,34.6,17.394,"Pinus sylvestris",37.771621,9.034507629,16.77531975,0.556430337,186.6557556
"762",25,11.855,8.167,-0.737,38.5,16.512,"Pinus sylvestris",31.685366,11.66190424,7.954611369,0.287045122,222.2759315
"763",25,15.789,13.287,-1.237,10.1,11.081,"Pinus sylvestris",0.80554,15.94150303,13.27494778,0.152978527,94.51865912
"764",25,15.292,15.423,-1.656,11.5,9.854,"Pinus sylvestris",1.7700985,15.49411605,15.29148709,0.241135938,123.0512556
"765",25,18.001,14.811,-1.551,10.7,7.322,"Pinus sylvestris",1.050686,18.14240383,14.73453991,0.160751945,118.4010424
"766",25,20.218,18.149,-1.95,10.2,9.371,"Pinus sylvestris",0.9625565,20.23743018,18.14136927,0.020874861,111.4412031
"767",25,19.194,21.642,-2.453,11.4,7.103,"Salix caprea",1.8268085,19.13423858,21.42071413,0.229213575,195.1130099
"768",25,20.521,22.22,-2.556,13.9,11.329,"Pinus sylvestris",1.9714705,20.68789573,22.43119958,0.269182926,38.31676376
"769",25,18.713,29.893,-3.649,10.2,7.916,"Pinus sylvestris",1.346412,19.10528465,29.74479708,0.419346337,110.6962815
"770",25,16.055,31.588,-3.821,12.2,7.391,"Pinus sylvestris",2.447015,15.96033443,31.6127957,0.097859065,284.6777192
"771",25,25.949,30.054,-3.638,24.1,11.313,"Pinus sylvestris",15.735252,25.99757005,29.77830673,0.279938968,170.0084889
"772",25,31.034,27.315,-2.983,27.3,14.803,"Pinus sylvestris",12.643998,30.64998254,27.16298168,0.413012083,248.4032178
"773",25,25.646,24.53,-2.717,28,15.713,"Pinus sylvestris",14.340314,25.45501423,25.12055494,0.620669559,342.0787657
"774",25,26.234,23.797,-2.655,21.6,13.066,"Pinus sylvestris",7.325406,26.58809834,22.31433904,1.524358603,166.5678726
"775",25,20.445,11.656,-0.595,12.5,9.92,"Pinus sylvestris",2.536468,20.50944281,11.53131306,0.140355651,152.6684126
"776",25,18.484,8.128,-0.139,11.6,9.399,"Pinus sylvestris",1.5756835,18.4931301,8.092466747,0.036687475,165.5898427
"777",25,19.225,8.234,-0.159,11.1,8.903,"Pinus sylvestris",0.9166955,19.24515806,8.224278378,0.022379838,115.7466117
"778",25,19.761,6.524,0.166,12.2,10.073,"Pinus sylvestris",2.1516605,19.65186519,6.393944918,0.169778475,220.0014569
"779",25,21.84,4.063,0.516,10,8.982,"Pinus sylvestris",1.388322,21.83485891,4.17154189,0.108663575,357.2882115
"780",25,21.025,2.429,0.762,11.5,9.216,"Pinus sylvestris",1.357869,20.96810537,2.228602735,0.208317217,195.8497327
"781",25,23.751,3.074,0.882,15.8,12.692,"Pinus sylvestris",6.8666495,23.58840952,3.489397121,0.446083436,338.6241413
"782",25,24.946,3.139,0.858,11.5,10.361,"Pinus sylvestris",0.821091,25.30887049,3.25950312,0.382355849,71.62955055
"783",25,25.054,0.948,0.957,11.4,10.654,"Pinus sylvestris",2.0058615,25.08370942,0.964989761,0.03422428,60.23629255
"784",25,26.374,1.034,1.006,11.9,11.315,"Pinus sylvestris",1.8033405,26.6175137,0.87176234,0.292608921,123.6729919
"785",25,26.562,6.432,0.501,11.3,8.809,"Pinus sylvestris",0.813522,26.54008086,6.407426765,0.032928601,221.7327256
"786",25,24.178,7.466,0.328,11.5,9.968,"Pinus sylvestris",0.7666415,24.27735209,7.365369092,0.141412225,135.3663805
"787",25,22.374,7.317,0.218,10.7,9.253,"Pinus sylvestris",0.900072,22.45112414,7.034845973,0.29250475,164.7121796
"788",25,26.992,32.805,-3.863,21.1,8.623,"Betula pubescens",7.3893585,27.26438865,33.05710217,0.371148327,47.2150072
"789",25,29.073,15.037,-0.733,13.8,9.425,"Pinus sylvestris",1.909077,29.13294471,15.05608628,0.062909894,72.33862457
"790",25,27.407,15.211,-0.895,13.2,7.026,"Pinus sylvestris",0.3823825,27.54226184,15.20894379,0.135277467,90.87092412
"791",25,24.527,13.471,-0.699,11.9,9.416,"Pinus sylvestris",4.2878535,24.89936415,14.19431627,0.813536403,27.23946821
"792",25,24.229,13.297,-0.779,10.7,10.141,"Pinus sylvestris",1.931509,24.04987157,13.02144226,0.328662538,213.0261908
"793",25,27.564,12.014,-0.235,12.7,9.096,"Pinus sylvestris",3.4625715,27.36165995,12.20801425,0.280326636,313.7966249
"794",25,27.753,9.896,0.09,10.3,9.964,"Pinus sylvestris",1.3296535,27.65811729,9.766525998,0.160518675,216.2351582
"795",25,27.28,7.397,0.497,11.3,9.313,"Pinus sylvestris",1.37434,27.34436332,7.384419655,0.065581266,101.0595032
"796",25,30.284,5.683,0.649,12.1,9.272,"Pinus sylvestris",3.7957355,30.44285792,5.570470498,0.194675959,125.3124477
"797",25,31.165,7.386,0.367,11.4,9.111,"Pinus sylvestris",1.023548,31.69038891,7.276707789,0.536636093,101.7511665
"798",25,31.444,9.944,0.116,12.4,11.877,"Pinus sylvestris",1.529896,31.49004972,9.772581526,0.177496113,164.96312
"799",25,29.605,13.007,-0.396,13.2,10.395,"Pinus sylvestris",1.118659,29.6333666,12.78736549,0.22145876,172.6407778
"800",25,24.915,33.395,-4.189,18.5,10.641,"Betula pubescens",23.929403,21.63117743,34.58912226,3.494197854,289.983183
"801",26,3.576,4.241,0.101,39,18.233,"Pinus sylvestris",15.149997,3.056005397,3.942720611,0.599470585,240.1605484
"802",26,2.83,8.499,-0.247,20.1,16.62,"Picea abies",3.850755,2.686264048,8.647913333,0.206966675,316.013538
"803",26,7.614,7.676,-0.08,15.5,12.155,"Picea abies",4.9617785,7.615899541,7.406006123,0.270000559,179.5969024
"804",26,1.067,13.131,-0.281,35.7,20.812,"Pinus sylvestris",32.5607795,1.59805908,12.12242645,1.139844008,152.2311889
"805",26,10.42,8.271,-0.01,12.2,10.025,"Betula pubescens",6.1426465,10.36414406,8.133811767,0.14812325,202.153606
"806",26,10.279,10.368,0.123,25.2,18.036,"Picea abies",5.379558,10.35682946,10.05629392,0.321275749,165.9805492
"807",26,11.596,11.116,0.057,26,5.492,"Salix caprea",0.679758,11.73694962,11.54170307,0.448430489,18.31962679
"808",26,7.862,17.652,-0.32,16.3,7.368,"Betula pubescens",6.8776535,8.032299069,17.2542733,0.432652635,156.8203046
"809",26,11.514,17.451,-0.29,29.2,17.67,"Picea abies",7.7547065,11.64232309,17.50284277,0.138399741,68.00120059
"810",26,14.088,20.267,-0.502,25.8,18.164,"Picea abies",3.7312105,13.74758691,20.27075292,0.340433779,270.6316383
"811",26,18.201,18.545,-0.067,20,16.036,"Picea abies",4.602784,18.18849109,18.34274922,0.202637235,183.5391508
"812",26,17.538,3.785,0.455,10.4,7.044,"Betula pubescens",9.288368,17.19210724,3.935775795,0.377326306,293.552546
"813",26,20.11,9.616,0.39,32.6,21.339,"Picea abies",7.562652,19.54624151,9.418343254,0.597404237,250.6790604
"814",26,20.983,10.87,0.392,28.4,18.571,"Picea abies",6.3223575,21.19698196,11.03839082,0.272293497,51.79940129
"815",26,23.018,8.082,0.542,33.9,16.427,"Picea abies",17.651127,23.09558131,7.828072023,0.265515118,163.0107847
"816",26,22.082,1.835,0.769,12.4,11.78,"Betula pubescens",6.82286,22.140634,1.817722061,0.061126698,106.4188952
"817",26,28.507,1.742,1.27,34,17.678,"Picea abies",11.373659,28.74689331,1.924133078,0.301199701,52.79331166
"818",26,30.961,3.877,1.285,11.5,8.944,"Betula pubescens",11.1115395,30.73480993,4.199321908,0.393768156,324.9406612
"819",26,31.313,8.055,1.269,32.4,19.731,"Pinus sylvestris",23.079848,31.51997307,7.468394842,0.622047799,160.5655276
"820",26,23.082,16.737,0.293,43.3,19.782,"Picea abies",21.663595,22.66918098,16.42886624,0.515136837,233.2618373
"821",26,23.931,20.464,0.331,39.9,22.944,"Picea abies",13.9483215,23.72821779,20.5713932,0.229464427,297.9056368
"822",26,21.885,28.285,0.188,22.6,10.967,"Salix caprea",3.9212255,22.44443748,28.38756152,0.568761073,79.61134191
"823",26,25.77,30.002,0.242,40.5,17.854,"Picea abies",15.3429515,25.63128332,30.49898014,0.515976337,344.404564
"824",26,34.45,20.97,1.069,47.1,16.86,"Pinus sylvestris",45.614093,33.8717906,21.42704915,0.737034622,308.324823
"825",26,31.55,25.346,0.57,14,11.4,"Picea abies",7.6547735,31.72141419,25.209413,0.21917763,128.5486915
"826",26,20.281,30.564,-0.213,23.4,14.616,"Picea abies",4.6499045,20.15554068,30.01076077,0.567286247,192.7769981
"827",26,15.142,30.318,-0.267,20.3,15.148,"Betula pubescens",9.651939,15.63543686,30.69185748,0.619071362,52.85023892
"828",26,18.95,26.389,-0.163,19.1,13.856,"Picea abies",6.8215015,18.77994808,26.44648142,0.179504231,288.6764242
